,Player No,Acceleration,Aggression,Agility,Balance,Ballcontrol,Composure,Crossing,Curve,Dribbling,Finishing,Freekickaccuracy,GKdiving,GKhandling,GKkicking,GKpositioning,GKreflexes,Headingaccuracy,ID,Interceptions,Jumping,Longpassing,Longshots,Marking,Penalties,Positioning,Reactions,Shortpassing,Shotpower,Slidingtackle,Sprintspeed,Stamina,Standingtackle,Strength,Vision,Volleys
13562,13562,75.0,50.0,59.0,63.0,61.0,54.0,36.0,58.0,62.0,63.0,38.0,9.0,11.0,10.0,6.0,10.0,50.0,216794,22.0,50.0,48.0,60.0,23.0,57.0,55.0,63.0,60.0,67.0,24.0,65.0,64.0,24.0,73.0,60.0,55.0
13563,13563,65.0,61.0,64.0,55.0,61.0,41.0,38.0,42.0,49.0,41.0,43.0,13.0,14.0,11.0,7.0,13.0,50.0,223962,63.0,70.0,57.0,39.0,58.0,31.0,39.0,55.0,61.0,60.0,61.0,72.0,71.0,63.0,77.0,43.0,34.0
13564,13564,64.0,57.0,56.0,72.0,50.0,52.0,53.0,40.0,62.0,30.0,41.0,7.0,8.0,8.0,10.0,6.0,48.0,239066,59.0,57.0,29.0,30.0,60.0,43.0,52.0,62.0,37.0,33.0,74.0,60.0,65.0,73.0,53.0,43.0,29.0
13565,13565,81.0,79.0,90.0,81.0,60.0,55.0,57.0,55.0,61.0,56.0,43.0,8.0,11.0,16.0,12.0,6.0,38.0,186842,32.0,77.0,47.0,57.0,18.0,67.0,62.0,61.0,57.0,62.0,15.0,73.0,68.0,24.0,65.0,57.0,54.0
13566,13566,62.0,45.0,58.0,62.0,58.0,62.0,35.0,58.0,52.0,58.0,51.0,8.0,6.0,7.0,10.0,8.0,57.0,187354,33.0,62.0,34.0,60.0,21.0,45.0,71.0,67.0,42.0,65.0,27.0,66.0,58.0,28.0,71.0,54.0,48.0
13567,13567,68.0,56.0,63.0,63.0,50.0,46.0,48.0,33.0,45.0,24.0,35.0,7.0,14.0,16.0,12.0,6.0,60.0,223963,54.0,76.0,51.0,33.0,66.0,40.0,50.0,56.0,55.0,44.0,58.0,67.0,64.0,65.0,71.0,39.0,26.0
13568,13568,73.0,32.0,73.0,72.0,68.0,58.0,57.0,50.0,70.0,58.0,41.0,8.0,10.0,7.0,12.0,15.0,43.0,226267,25.0,60.0,45.0,52.0,20.0,58.0,57.0,46.0,54.0,62.0,21.0,68.0,48.0,25.0,54.0,55.0,50.0
13569,13569,41.0,78.0,56.0,58.0,58.0,71.0,54.0,45.0,51.0,53.0,23.0,13.0,13.0,9.0,11.0,12.0,79.0,148700,51.0,79.0,55.0,45.0,59.0,56.0,57.0,64.0,62.0,76.0,60.0,46.0,57.0,61.0,86.0,50.0,67.0
13570,13570,55.0,55.0,58.0,55.0,66.0,50.0,48.0,37.0,61.0,49.0,30.0,15.0,6.0,7.0,7.0,12.0,44.0,230876,62.0,72.0,63.0,47.0,50.0,47.0,53.0,52.0,64.0,54.0,48.0,55.0,66.0,57.0,70.0,62.0,36.0
13571,13571,26.0,19.0,38.0,22.0,11.0,29.0,14.0,10.0,7.0,8.0,13.0,58.0,57.0,65.0,65.0,69.0,11.0,235740,11.0,31.0,26.0,7.0,7.0,15.0,8.0,48.0,28.0,23.0,12.0,33.0,29.0,13.0,58.0,38.0,12.0
13572,13572,65.0,50.0,50.0,61.0,48.0,55.0,59.0,28.0,44.0,23.0,32.0,11.0,12.0,9.0,13.0,7.0,57.0,236508,63.0,74.0,37.0,27.0,64.0,41.0,33.0,48.0,54.0,45.0,63.0,59.0,62.0,67.0,63.0,32.0,35.0
13573,13573,45.0,85.2,42.0,44.0,56.2,56.1,27.0,37.1,47.2,63.2,25.0,7.0,12.0,14.0,10.0,13.0,69.3,239836,22.0,54.0,34.0,60.2,17.0,60.3,60.2,56.1,54.2,72.0,21.0,52.0,51.0,30.2,87.3,42.0,51.1
13574,13574,79.0,48.0,72.0,74.0,57.0,51.0,61.0,38.0,59.0,45.0,47.0,11.0,13.0,15.0,12.0,11.0,61.0,179677,44.0,81.0,47.0,60.0,12.0,50.0,65.0,62.0,59.0,64.0,12.0,79.0,62.0,38.0,63.0,54.0,63.0
13575,13575,72.0,89.0,62.0,73.0,63.0,61.0,57.0,46.0,56.0,50.0,47.0,16.0,9.0,13.0,13.0,13.0,61.0,181725,62.0,70.0,59.0,57.0,57.0,46.0,54.0,56.0,63.0,70.0,62.0,74.0,84.0,66.0,81.0,57.0,51.0
13576,13576,65.0,53.0,46.0,62.0,53.0,44.0,63.0,52.0,57.0,30.0,44.0,13.0,10.0,9.0,11.0,13.0,52.0,239582,58.0,58.0,49.0,45.0,62.0,42.0,45.0,63.0,56.0,32.0,64.0,68.0,65.0,61.0,60.0,37.0,26.0
13577,13577,53.0,58.0,67.0,64.0,60.0,40.0,52.0,45.0,54.0,36.0,37.0,10.0,9.0,9.0,9.0,9.0,50.0,216287,57.0,70.0,63.0,43.0,59.0,39.0,35.0,50.0,65.0,51.0,62.0,55.0,61.0,62.0,66.0,65.0,32.0
13578,13578,41.0,22.0,32.0,56.0,22.0,22.0,20.0,25.0,19.0,15.0,18.0,58.0,64.0,51.0,59.0,63.0,24.0,220383,24.0,58.0,31.0,16.0,17.0,21.0,12.0,61.0,27.0,40.0,18.0,34.0,45.0,19.0,53.0,16.0,19.0
13579,13579,65.0,41.0,58.0,59.0,63.0,56.0,38.0,45.0,59.0,66.0,42.0,9.0,9.0,14.0,15.0,7.0,64.0,236767,15.0,62.0,31.0,62.0,18.0,66.0,59.0,55.0,38.0,59.0,17.0,63.0,56.0,12.0,70.0,38.0,61.0
13580,13580,48.0,21.0,40.0,43.0,15.0,30.0,12.0,16.0,12.0,13.0,13.0,62.0,61.0,64.0,60.0,64.0,13.0,241119,15.0,61.0,24.0,11.0,12.0,20.0,9.0,55.0,25.0,21.0,11.0,46.0,30.0,14.0,64.0,28.0,14.0
13581,13581,69.0,49.0,41.0,55.0,60.0,58.0,41.0,37.0,58.0,51.0,47.0,14.0,13.0,6.0,15.0,10.0,62.0,238560,38.0,51.0,58.0,46.0,39.0,40.0,62.0,64.0,65.0,58.0,45.0,69.0,77.0,56.0,65.0,66.0,39.0
13582,13582,77.0,66.0,62.0,63.0,49.0,55.0,65.0,32.0,44.0,53.0,30.0,13.0,11.0,8.0,11.0,12.0,56.0,211937,57.0,63.0,58.0,54.0,47.0,52.0,59.0,65.0,63.0,67.0,51.0,83.0,86.0,58.0,75.0,60.0,36.0
13583,13583,62.0,39.0,66.0,53.0,55.0,57.0,41.0,42.0,53.0,62.0,39.0,15.0,14.0,14.0,6.0,12.0,71.0,230881,17.0,73.0,38.0,57.0,16.0,60.0,63.0,62.0,52.0,58.0,21.0,55.0,61.0,17.0,77.0,50.0,52.0
13584,13584,74.0,44.0,73.0,65.0,66.0,58.0,55.0,38.0,64.0,43.0,47.0,10.0,10.0,11.0,14.0,9.0,28.0,231137,39.0,52.0,60.0,54.0,53.0,33.0,51.0,63.0,64.0,62.0,29.0,68.0,66.0,38.0,70.0,59.0,48.0
13585,13585,25.0,26.0,32.0,40.0,23.0,33.0,20.0,14.0,13.0,14.0,16.0,63.0,60.0,58.0,61.0,63.0,17.0,215522,13.0,37.0,18.0,21.0,14.0,22.0,6.0,57.0,25.0,20.0,16.0,31.0,22.0,18.0,33.0,34.0,13.0
13586,13586,54.0,57.0,72.0,75.0,65.0,60.0,48.0,50.0,63.0,55.0,53.0,10.0,9.0,14.0,10.0,11.0,43.0,227810,53.0,79.0,62.0,43.0,41.0,45.0,53.0,59.0,60.0,54.0,45.0,69.0,78.0,52.0,70.0,63.0,39.0
13587,13587,63.0,26.0,59.0,68.0,65.0,53.0,59.0,47.0,68.0,58.0,38.0,11.0,12.0,7.0,14.0,14.0,31.0,235234,24.0,49.0,53.0,59.0,21.0,48.0,59.0,57.0,67.0,53.0,20.0,68.0,65.0,27.0,61.0,46.0,38.0
13588,13588,70.0,79.0,68.0,73.0,60.0,59.0,53.0,55.0,56.0,45.0,47.0,9.0,6.0,6.0,12.0,13.0,43.0,237538,58.0,56.0,62.0,54.0,48.0,45.0,55.0,64.0,64.0,56.0,56.0,66.0,84.0,55.0,67.0,60.0,41.0
13589,13589,80.0,40.0,77.0,69.0,64.0,51.0,60.0,52.0,66.0,53.0,33.0,14.0,7.0,6.0,7.0,11.0,40.0,238050,26.0,51.0,45.0,41.0,18.0,49.0,58.0,58.0,57.0,58.0,31.0,78.0,50.0,34.0,58.0,54.0,47.0
13590,13590,67.0,33.0,61.0,60.0,62.0,67.0,51.0,59.0,56.0,54.0,61.0,15.0,15.0,8.0,12.0,7.0,35.0,173538,54.0,32.0,65.0,44.0,34.0,55.0,51.0,62.0,68.0,51.0,47.0,66.0,63.0,48.0,59.0,68.0,42.0
13591,13591,68.0,40.0,77.0,75.0,66.0,50.0,53.0,68.0,65.0,56.0,40.0,8.0,7.0,6.0,12.0,8.0,52.0,228835,44.0,76.0,49.0,59.0,40.0,49.0,52.0,62.0,61.0,58.0,21.0,69.0,77.0,42.0,51.0,55.0,54.0
13592,13592,54.0,24.0,40.0,69.0,19.0,34.0,14.0,20.0,17.0,11.0,11.0,61.0,62.0,63.0,58.0,63.0,17.0,229091,20.0,68.0,26.0,22.0,13.0,29.0,14.0,57.0,28.0,28.0,20.0,51.0,34.0,20.0,48.0,38.0,11.0
13593,13593,82.0,55.0,54.0,67.0,52.0,42.0,55.0,35.0,65.0,33.0,39.0,12.0,9.0,15.0,14.0,9.0,52.0,229348,60.0,54.0,33.0,31.0,59.0,45.0,49.0,63.0,37.0,32.0,65.0,85.0,57.0,64.0,43.0,40.0,32.0
13594,13594,80.0,51.0,64.0,59.0,64.0,60.0,49.0,57.0,67.0,57.0,31.0,14.0,10.0,9.0,13.0,7.0,47.0,238820,52.0,62.0,50.0,59.0,59.0,37.0,62.0,59.0,55.0,60.0,59.0,83.0,73.0,65.0,68.0,55.0,22.0
13595,13595,41.0,32.0,38.0,37.0,12.0,45.0,9.0,20.0,11.0,15.0,14.0,61.0,66.0,61.0,64.0,57.0,14.0,180708,23.0,63.0,22.0,13.0,12.0,17.0,14.0,56.0,25.0,21.0,13.0,30.0,29.0,15.0,50.0,50.0,12.0
13596,13596,86.0,60.0,91.0,78.0,63.0,53.0,45.0,40.0,61.0,61.0,46.0,6.0,8.0,6.0,13.0,13.0,35.0,208613,34.0,93.0,44.0,56.0,19.0,60.0,60.0,65.0,52.0,73.0,31.0,84.0,51.0,27.0,65.0,49.0,59.0
13597,13597,64.0,45.0,55.0,53.0,63.0,50.0,36.0,52.0,61.0,60.0,37.0,12.0,13.0,16.0,10.0,13.0,60.0,211173,12.0,82.0,34.0,55.0,15.0,68.0,62.0,57.0,49.0,63.0,14.0,71.0,57.0,19.0,78.0,48.0,46.0
13598,13598,59.0,61.0,60.0,55.0,67.0,54.0,50.0,43.0,60.0,41.0,46.0,8.0,15.0,8.0,7.0,11.0,56.0,215269,65.0,72.0,63.0,36.0,57.0,46.0,55.0,63.0,65.0,56.0,62.0,59.0,68.0,65.0,62.0,53.0,36.0
13599,13599,73.0,59.0,80.0,77.0,60.0,48.0,55.0,60.0,58.0,26.0,49.0,9.0,16.0,14.0,16.0,7.0,63.0,218853,63.0,57.0,55.0,49.0,47.0,28.0,42.0,65.0,58.0,53.0,54.0,70.0,76.0,57.0,59.0,58.0,23.0
13600,13600,63.0,54.0,60.0,66.0,61.0,49.0,45.0,37.0,63.0,30.0,40.0,5.0,9.0,15.0,7.0,14.0,64.0,229605,56.0,68.0,59.0,37.0,59.0,50.0,50.0,60.0,62.0,53.0,64.0,63.0,69.0,67.0,52.0,40.0,32.0
13601,13601,68.0,60.0,58.0,76.0,52.0,57.0,59.0,54.0,56.0,25.0,46.0,10.0,15.0,6.0,13.0,5.0,58.0,233445,68.0,69.0,36.0,30.0,59.0,37.0,43.0,57.0,55.0,52.0,57.0,70.0,69.0,61.0,56.0,45.0,23.0
13602,13602,72.0,30.0,70.0,70.0,64.0,52.0,42.0,51.0,68.0,58.0,38.0,6.0,12.0,14.0,7.0,7.0,56.0,238821,21.0,70.0,44.0,51.0,19.0,59.0,55.0,62.0,53.0,64.0,20.0,74.0,62.0,19.0,61.0,59.0,55.0
13603,13603,21.0,14.0,35.0,34.0,13.0,32.0,11.0,10.0,11.0,9.0,11.0,67.0,62.0,55.0,64.0,59.0,11.0,232678,5.0,43.0,25.0,7.0,9.0,12.0,9.0,49.0,23.0,12.0,10.0,28.0,20.0,11.0,44.0,24.0,6.0
13604,13604,65.0,63.0,66.0,58.0,55.0,59.0,31.0,57.0,53.0,66.0,36.0,7.0,6.0,15.0,9.0,14.0,61.0,239078,16.0,81.0,25.0,55.0,11.0,62.0,64.0,64.0,38.0,63.0,14.0,64.0,62.0,13.0,78.0,39.0,61.0
13605,13605,74.0,38.0,73.0,60.0,63.0,40.0,53.0,58.0,67.0,58.0,41.0,7.0,12.0,8.0,9.0,13.0,42.0,218343,30.0,61.0,53.0,57.0,38.0,49.0,50.0,54.0,64.0,56.0,36.0,75.0,67.0,41.0,55.0,46.0,42.0
13606,13606,51.0,21.0,43.0,46.0,21.0,21.0,15.0,13.0,15.0,20.0,17.0,62.0,59.0,65.4,59.0,65.0,15.0,222951,21.0,56.0,17.0,15.0,13.0,23.0,17.0,53.0,28.0,19.0,16.0,41.0,27.0,17.0,68.0,28.0,19.0
13607,13607,48.0,24.0,37.0,46.0,21.0,32.0,13.0,13.0,18.0,17.0,13.0,65.0,62.0,58.0,59.0,61.0,17.0,230631,21.0,54.0,21.0,19.0,12.0,13.0,14.0,53.0,31.0,19.0,18.0,43.0,38.0,15.0,74.0,32.0,16.0
13608,13608,68.0,61.0,48.0,57.0,52.0,49.0,28.0,48.0,55.0,66.0,38.0,8.0,6.0,14.0,7.0,9.0,60.0,240360,18.0,71.0,31.0,57.0,17.0,47.0,68.0,49.0,42.0,72.0,22.0,61.0,48.0,23.0,66.0,32.0,57.0
13609,13609,63.0,62.0,65.0,66.0,64.0,52.0,50.0,44.0,56.0,43.0,42.0,6.0,9.0,6.0,5.0,14.0,60.0,229353,58.0,55.0,61.0,40.0,62.0,45.0,36.0,59.0,69.0,54.0,69.0,53.0,47.0,65.0,58.0,46.0,34.0
13610,13610,68.0,48.0,62.0,56.0,65.0,53.0,49.0,51.0,62.0,60.0,45.0,8.0,7.0,8.0,9.0,6.0,57.0,233961,48.0,60.0,60.0,56.0,52.0,48.0,62.0,57.0,64.0,55.0,51.0,66.0,80.0,53.0,62.0,60.0,47.0
13611,13611,60.0,58.0,60.0,63.0,50.0,54.0,37.0,44.0,37.0,28.0,29.0,15.0,14.0,10.0,6.0,7.0,64.0,233962,60.0,68.0,48.0,21.0,60.0,45.0,33.0,57.0,57.0,45.0,64.0,64.0,56.0,65.0,62.0,39.0,29.0
13612,13612,63.0,58.0,68.0,47.0,65.0,65.0,54.0,52.0,60.0,44.0,49.0,12.0,13.0,14.0,9.0,9.0,57.0,229355,45.0,67.0,60.0,47.0,42.0,53.0,66.0,63.0,63.0,65.0,50.0,57.0,55.0,62.0,73.0,71.0,41.0
13613,13613,76.0,69.0,72.0,74.0,68.0,52.0,53.0,47.0,64.0,53.0,41.0,6.0,8.0,8.0,12.0,7.0,40.0,233195,51.0,52.0,60.0,54.0,50.0,56.0,50.0,60.0,63.0,63.0,54.0,74.0,71.0,58.0,69.0,59.0,42.0
13614,13614,64.0,71.0,61.0,76.0,60.0,44.0,41.0,33.0,55.0,37.0,32.0,15.0,10.0,7.0,12.0,10.0,55.0,210924,57.0,72.0,62.0,42.0,62.0,49.0,37.0,56.0,65.0,48.0,60.0,54.0,61.0,63.0,73.0,49.0,27.0
13615,13615,68.0,61.0,77.0,78.0,61.0,63.0,57.0,42.0,66.0,58.0,47.0,13.0,10.0,7.0,10.0,8.0,42.0,215788,45.0,64.0,54.0,55.0,17.0,59.0,56.0,62.0,61.0,53.0,15.0,72.0,70.0,12.0,48.0,47.0,54.0
13616,13616,66.0,58.0,58.0,55.0,58.0,58.0,59.0,34.0,52.0,33.0,35.0,10.0,12.0,8.0,10.0,14.0,51.0,233708,58.0,46.0,53.0,35.0,62.0,40.0,46.0,62.0,58.0,31.0,61.0,65.0,64.0,63.0,68.0,42.0,27.0
13617,13617,40.0,79.0,47.0,34.0,46.0,52.0,33.0,31.0,30.0,21.0,30.0,9.0,13.0,7.0,8.0,7.0,62.0,239340,59.0,45.0,48.0,23.0,54.0,41.0,23.0,55.0,54.0,40.0,55.0,45.0,59.0,60.0,84.0,35.0,36.0
13618,13618,58.0,41.0,56.0,66.0,62.0,42.0,45.0,47.0,60.0,65.0,19.0,8.0,12.0,6.0,7.0,15.0,59.0,193260,33.0,60.0,44.0,48.0,21.0,66.0,59.0,50.0,54.0,67.0,12.0,66.0,73.0,13.0,80.0,57.0,58.0
13619,13619,68.0,59.0,65.0,62.0,53.0,54.0,66.0,44.0,57.0,43.0,46.0,13.0,7.0,11.0,12.0,8.0,55.0,231917,58.0,55.0,58.0,49.0,60.0,48.0,58.0,63.0,57.0,51.0,60.0,70.0,56.0,61.0,58.0,52.0,42.0
13620,13620,75.0,55.0,75.0,78.0,64.0,67.0,58.0,33.0,68.0,28.0,31.0,11.0,12.0,7.0,7.0,7.0,44.0,210158,57.0,60.0,54.0,28.0,63.0,37.0,56.0,48.0,56.0,34.0,63.0,78.0,64.0,61.0,60.0,32.0,41.0
13621,13621,66.0,59.0,75.0,69.0,49.0,57.0,64.0,29.0,46.0,21.0,29.0,14.0,7.0,6.0,6.0,11.0,62.0,232686,58.0,81.0,52.0,26.0,66.0,34.0,36.0,54.0,56.0,31.0,60.0,73.0,68.0,64.0,71.0,32.0,45.0
13622,13622,74.0,32.0,77.0,62.0,63.0,63.0,40.0,44.0,55.0,66.0,39.0,13.0,10.0,7.0,9.0,10.0,66.0,237807,20.0,81.0,42.0,50.0,18.0,64.0,69.0,54.0,49.0,52.0,17.0,69.0,46.0,18.0,56.0,46.0,50.0
13623,13623,68.0,68.0,58.0,60.0,60.0,60.0,46.0,41.0,57.0,32.8,47.0,11.0,11.0,8.0,14.0,7.0,58.0,238832,51.0,56.0,60.2,41.4,53.0,48.0,58.0,58.0,68.2,65.0,69.0,68.0,66.0,66.0,70.0,56.0,43.0
13624,13624,69.0,73.0,71.0,54.0,55.0,54.0,44.0,45.0,47.0,61.0,35.0,12.0,13.0,13.0,15.0,12.0,68.0,201457,40.0,90.0,37.0,56.0,43.0,52.0,61.0,54.0,51.0,62.0,33.0,69.0,73.0,42.0,78.0,43.0,60.0
13625,13625,71.0,38.0,63.0,56.0,65.0,53.0,30.0,46.0,58.0,60.0,30.0,13.0,9.0,7.0,9.0,7.0,63.0,216817,18.0,68.0,35.0,40.0,18.0,62.0,57.0,57.0,57.0,67.0,17.0,73.0,53.0,20.0,72.0,53.0,33.0
13626,13626,87.0,46.0,71.0,83.0,59.0,55.0,66.0,67.0,58.0,37.0,54.0,8.0,7.0,13.0,12.0,13.0,48.0,226033,50.0,80.0,56.0,55.0,50.0,39.0,48.0,51.0,56.0,68.0,58.0,83.0,86.0,57.0,50.0,62.0,43.0
13627,13627,67.0,58.0,58.0,63.0,63.0,50.0,46.0,39.0,55.0,36.0,41.0,12.0,8.0,9.0,15.0,11.0,49.0,228593,52.0,60.0,64.0,43.0,46.0,45.0,54.0,60.0,70.0,54.0,52.0,69.0,68.0,56.0,58.0,59.0,41.0
13628,13628,72.0,70.0,32.0,44.0,32.0,57.0,20.0,13.0,26.0,18.0,19.0,10.0,10.0,6.0,12.0,6.0,64.0,232945,52.0,69.0,45.0,12.0,57.0,24.0,29.0,50.0,58.0,48.0,59.0,70.0,60.0,60.0,85.0,46.0,11.0
13629,13629,76.0,58.0,50.0,55.0,47.0,50.0,58.0,39.0,53.0,26.0,20.0,8.0,8.0,12.0,12.0,6.0,53.0,233969,57.0,68.0,43.0,25.0,65.0,45.0,38.0,54.0,53.0,46.0,64.0,69.0,64.0,65.0,68.0,36.0,24.0
13630,13630,59.0,58.0,67.0,50.0,59.0,54.0,60.0,54.0,62.0,35.0,42.0,11.0,9.0,9.0,7.0,6.0,54.0,234225,58.0,53.0,42.0,29.0,62.0,43.0,52.0,62.0,53.0,30.0,64.0,65.0,65.0,66.0,66.0,45.0,33.0
13631,13631,78.0,32.0,74.0,66.0,63.0,49.0,63.0,64.0,66.0,50.0,44.0,12.0,11.0,8.0,13.0,15.0,31.0,238065,10.0,66.0,48.0,52.0,37.0,50.0,52.0,52.0,62.0,62.0,23.0,77.0,54.0,23.0,58.0,49.0,56.0
13632,13632,47.0,90.0,48.0,33.0,63.0,56.0,48.0,38.0,52.0,63.0,29.0,16.0,15.0,11.0,16.0,16.0,64.0,183025,48.0,46.0,37.0,59.0,51.0,64.0,65.0,59.0,39.0,66.0,39.0,54.0,83.0,49.0,81.0,49.0,36.0
13633,13633,65.0,30.0,56.0,71.0,58.0,48.0,37.0,52.0,72.0,67.0,41.0,6.0,8.0,10.0,10.0,10.0,56.0,215026,18.0,56.0,45.0,62.0,22.0,70.0,50.0,57.0,61.0,70.0,23.0,62.0,51.0,14.0,59.0,60.0,64.0
13634,13634,75.0,44.0,75.0,75.0,63.0,53.0,59.0,51.0,64.0,44.0,42.0,15.0,9.0,16.0,9.0,7.0,34.0,226546,34.0,78.0,56.0,41.0,16.0,46.0,56.0,47.0,63.0,54.0,24.0,77.0,61.0,26.0,47.0,55.0,33.0
13635,13635,78.0,37.0,84.0,79.0,65.0,60.0,64.0,68.0,65.0,51.0,65.0,13.0,6.0,13.0,9.0,6.0,31.0,238578,50.0,66.0,65.0,48.0,43.0,51.0,56.0,57.0,68.0,44.0,49.0,68.0,68.0,35.0,31.0,65.0,52.0
13636,13636,61.0,65.0,60.0,57.0,55.0,57.0,26.0,26.0,33.0,34.0,28.0,8.0,11.0,13.0,7.0,14.0,54.0,211955,58.0,84.0,54.0,58.0,62.0,34.0,27.0,60.0,60.0,54.0,65.0,61.0,73.0,61.0,76.0,52.0,29.0
13637,13637,68.0,63.0,66.0,63.0,62.0,56.0,56.0,31.0,56.0,43.0,34.0,11.0,13.0,11.0,13.0,7.0,60.0,229107,56.0,70.0,58.0,34.0,60.0,32.0,18.0,54.0,61.0,43.0,61.0,73.0,58.0,63.0,68.0,37.0,56.0
13638,13638,64.0,85.0,29.0,47.0,48.0,55.0,28.0,28.0,45.0,22.0,28.0,12.0,11.0,10.0,7.0,10.0,73.0,229619,45.0,78.0,57.0,31.0,51.0,34.0,34.0,57.0,50.0,75.0,54.0,80.0,50.0,51.0,93.0,44.0,24.0
13639,13639,67.0,43.0,72.0,70.0,64.0,66.0,59.0,60.0,59.0,49.0,49.0,9.0,12.0,14.0,12.0,5.0,53.0,236019,31.0,53.0,63.0,54.0,47.0,57.0,56.0,56.0,65.0,56.0,56.0,72.0,50.0,50.0,57.0,67.0,47.0
13640,13640,64.0,54.0,65.0,64.0,65.0,39.0,37.0,28.0,51.0,36.0,24.0,5.0,6.0,7.0,6.0,8.0,56.0,241140,59.0,71.0,56.0,40.0,63.0,39.0,28.0,63.0,61.0,35.0,67.0,68.0,61.0,68.0,47.0,50.0,26.0
13641,13641,70.0,60.0,66.0,67.0,55.0,60.0,45.0,51.0,54.0,64.0,45.0,16.0,16.0,16.0,15.0,16.0,58.0,179956,18.0,60.0,51.0,51.0,29.0,57.0,66.0,63.0,56.0,55.0,27.0,78.0,73.0,31.0,64.0,48.0,55.0
13642,13642,48.0,62.0,42.0,31.0,48.0,47.0,35.0,25.0,41.0,21.0,14.0,10.0,7.0,9.0,11.0,15.0,68.0,200693,65.0,30.0,55.0,23.0,60.0,19.0,14.0,56.0,51.0,25.0,58.0,73.0,48.0,57.0,77.0,44.0,29.0
13643,13643,66.0,31.0,65.0,63.0,56.0,60.0,31.0,35.0,51.0,69.0,38.0,12.0,10.0,11.0,13.0,13.0,63.0,239605,17.0,69.0,26.0,61.0,18.0,66.0,61.0,56.0,48.0,63.0,19.0,68.0,58.0,16.0,61.0,43.0,64.0
13644,13644,75.0,67.0,70.0,67.0,53.0,52.0,49.0,43.0,54.0,60.0,35.0,8.0,16.0,7.0,6.0,13.0,68.0,186869,46.0,85.0,42.0,49.0,30.0,56.0,60.0,60.0,58.0,60.0,26.0,72.0,83.0,29.0,76.0,48.0,49.0
13645,13645,74.0,47.0,61.0,78.0,58.0,52.0,68.0,34.0,40.0,45.0,33.0,8.0,10.0,14.0,14.0,8.0,45.0,233207,57.0,55.0,55.0,57.0,56.0,37.0,40.0,58.0,57.0,57.0,58.0,71.0,61.0,63.0,56.0,36.0,25.0
13646,13646,71.0,65.0,68.0,72.0,61.0,49.0,60.0,48.0,54.0,37.0,49.0,13.0,13.0,8.0,15.0,9.0,56.0,235255,70.0,71.0,56.0,49.0,60.0,70.0,48.0,57.0,60.0,60.0,54.0,70.0,64.0,59.0,57.0,44.0,36.0
13647,13647,73.0,59.0,60.0,56.0,54.0,49.0,55.0,35.0,69.0,50.0,34.0,11.0,8.0,8.0,7.0,5.0,56.0,238071,54.0,60.0,38.0,37.0,60.0,43.0,42.0,58.0,54.0,53.0,67.0,75.0,59.0,64.0,70.0,46.0,29.0
13648,13648,72.0,61.0,68.0,70.0,58.0,61.0,54.0,38.0,57.0,44.0,28.0,12.0,13.0,11.0,11.0,11.0,62.0,186103,60.0,75.0,54.0,32.0,60.0,57.0,43.0,63.0,60.0,57.0,61.0,69.0,77.0,62.0,76.0,49.0,55.0
13649,13649,66.0,63.0,60.0,53.0,62.0,54.0,55.0,53.0,63.0,50.0,39.0,16.0,13.0,8.0,7.0,6.0,56.0,206584,61.0,59.0,56.0,60.0,62.0,40.0,57.0,60.0,60.0,64.0,54.0,70.0,74.0,62.0,70.0,57.0,48.0
13650,13650,56.0,64.0,61.0,68.0,63.0,56.0,62.0,60.0,63.0,51.0,63.0,14.0,10.0,14.0,16.0,13.0,63.0,165880,63.0,78.0,57.0,55.0,64.0,51.0,55.0,60.0,62.0,70.0,61.0,57.0,51.0,65.0,75.0,58.0,32.0
13651,13651,56.0,35.0,58.0,48.0,21.0,61.0,19.0,14.0,14.0,12.0,18.0,63.1,60.2,55.2,65.1,53.0,11.0,54008,26.0,68.0,20.0,14.0,12.0,22.0,14.0,66.0,27.0,25.0,15.0,58.0,33.0,14.0,70.0,18.0,12.0
13652,13652,51.0,57.0,38.0,46.0,29.0,45.0,27.0,30.0,30.0,22.0,29.0,7.0,9.0,14.0,15.0,10.0,63.0,220665,65.0,71.0,34.0,19.0,59.0,39.0,30.0,53.0,38.0,39.0,62.0,37.0,63.0,67.0,83.0,36.0,23.0
13653,13653,76.0,74.0,60.0,82.0,47.0,39.0,40.0,35.0,64.0,29.0,37.0,9.0,11.0,13.0,10.0,6.0,46.0,226553,72.0,57.0,36.0,27.0,64.0,42.0,41.0,62.0,31.0,28.0,67.0,76.0,75.0,64.0,32.0,41.0,36.0
13654,13654,82.0,25.0,74.0,70.0,58.0,55.0,34.0,58.0,64.0,59.0,65.0,8.0,13.0,9.0,7.0,15.0,53.0,229881,18.0,73.0,30.0,64.0,12.0,63.0,59.0,57.0,46.0,71.0,17.0,82.0,54.0,14.0,53.0,40.0,48.0
13655,13655,67.0,39.0,67.0,64.0,66.0,54.0,51.0,47.0,65.0,63.0,49.0,11.0,13.0,11.0,11.0,10.0,45.0,234489,26.0,52.0,57.0,59.0,36.0,58.0,63.0,58.0,62.0,59.0,34.0,66.0,59.0,29.0,63.0,51.0,40.0
13656,13656,62.0,45.0,61.0,81.0,59.0,48.0,65.0,45.0,60.0,33.0,39.0,8.0,14.0,6.0,10.0,6.0,55.0,236537,62.0,55.0,58.0,39.0,60.0,52.0,57.0,51.0,62.0,58.0,61.0,63.0,67.0,63.0,51.0,50.0,38.0
